Block Name,Blast Resistance,Hardness,Mining Tool,Can Suffocate,Obeys Gravity,Flammable,Catches Fire From Lava,Can Change Block State,Keywords
Seagrass,0.0,0.0,,False,False,False,False,False,"green, plant, natural, block, seagrass"
Tall Seagrass,0.0,0.0,,False,False,False,False,True,"green, plant, natural, block, tall, seagrass"
Sea Pickle,0.0,0.0,,False,False,False,False,True,"pickle, sea"
Kelp,0.0,0.0,,False,False,False,False,True,kelp
Kelp Plant,0.0,0.0,,False,False,False,False,False,"kelp, plant"
Dried Kelp Block,2.5,0.5,Hoe,True,False,True,True,False,"kelp, block, dried"
Tube Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"coral, block, tube"
Brain Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"brain, coral, block"
Bubble Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"coral, bubble, block"
Fire Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"coral, fire, block"
Horn Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"coral, horn, block"
Dead Tube Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, coral, block, tube"
Dead Brain Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, brain, coral, block"
Dead Bubble Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, coral, bubble, block"
Dead Fire Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, coral, fire, block"
Dead Horn Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, coral, horn, block"
Tube Coral,0.0,0.0,,False,False,False,False,True,"coral, tube"
Brain Coral,0.0,0.0,,False,False,False,False,True,"brain, coral"
Bubble Coral,0.0,0.0,,False,False,False,False,True,"coral, bubble"
Fire Coral,0.0,0.0,,False,False,False,False,True,"coral, fire"
Horn Coral,0.0,0.0,,False,False,False,False,True,"coral, horn"
Dead Tube Coral,0.0,0.0,,False,False,False,False,True,"dead, coral, tube"
Dead Brain Coral,0.0,0.0,,False,False,False,False,True,"dead, brain, coral"
Dead Bubble Coral,0.0,0.0,,False,False,False,False,True,"dead, coral, bubble"
Dead Fire Coral,0.0,0.0,,False,False,False,False,True,"dead, coral, fire"
Dead Horn Coral,0.0,0.0,,False,False,False,False,True,"dead, coral, horn"
Tube Coral Fan,0.0,0.0,,False,False,False,False,True,"coral, fan, tube"
Brain Coral Fan,0.0,0.0,,False,False,False,False,True,"brain, coral, fan"
Bubble Coral Fan,0.0,0.0,,False,False,False,False,True,"coral, bubble, fan"
Fire Coral Fan,0.0,0.0,,False,False,False,False,True,"coral, fire, fan"
Horn Coral Fan,0.0,0.0,,False,False,False,False,True,"coral, horn, fan"
Tube Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, wall, fan, tube"
Brain Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"brain, coral, fan, wall"
Bubble Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, bubble, fan, wall"
Fire Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, fire, fan, wall"
Horn Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, horn, fan, wall"
Dead Tube Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, fan, tube"
Dead Brain Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, brain, coral, fan"
Dead Bubble Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, bubble, fan"
Dead Fire Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, fire, fan"
Dead Horn Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, horn, fan"
Dead Tube Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, wall, fan, tube"
Dead Brain Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"dead, brain, coral, wall, fan"
Dead Bubble Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, wall, fan, bubble"
Dead Fire Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"dead, fire, coral, wall, fan"
Dead Horn Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, wall, fan, horn"
Torchflower Crop,0.0,0.0,,False,False,False,False,True,"crop, torchflower"
Torchflower,0.0,0.0,,False,False,True,True,False,torchflower
Pitcher Crop,0.0,0.0,,False,False,False,False,True,"crop, pitcher"
Pitcher Plant,0.0,0.0,,False,False,True,True,True,"plant, pitcher"
Wheat,0.0,0.0,,False,False,False,False,True,wheat
Hay Bale,0.5,0.5,Hoe,True,False,True,True,True,"bale, hay"
Beetroots,0.0,0.0,,False,False,False,False,True,beetroots
Carrots,0.0,0.0,,False,False,False,False,True,carrots
Potatoes,0.0,0.0,,False,False,False,False,True,potatoes
Pumpkin Stem,0.0,0.0,,False,False,False,False,True,"pumpkin, stem"
Attached Pumpkin Stem,0.0,0.0,,False,False,False,False,True,"pumpkin, attached, stem"
Pumpkin,1.0,1.0,Axe,True,False,False,False,False,pumpkin
Carved Pumpkin,1.0,1.0,Axe,True,False,False,False,True,"pumpkin, carved"
Jack O' Lantern,1.0,1.0,Axe,True,False,False,False,True,"lantern, o', jack"
Melon Stem,0.0,0.0,,False,False,False,False,True,"stem, melon"
Attached Melon Stem,0.0,0.0,,False,False,False,False,True,"attached, stem, melon"
Melon,1.0,1.0,Axe,True,False,False,False,False,melon
Cocoa,3.0,0.2,Axe,False,False,False,False,True,cocoa
Cake,0.5,0.5,,False,False,False,False,True,cake
Candle Cake,0.5,0.5,,False,False,False,False,True,"cake, candle"
White Candle Cake,0.5,0.5,,False,False,False,False,True,"white, cake, candle"
Light Gray Candle Cake,0.5,0.5,,False,False,False,False,True,"light, candle, gray, cake"
Gray Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, gray, cake"
Black Candle Cake,0.5,0.5,,False,False,False,False,True,"black, candle, cake"
Brown Candle Cake,0.5,0.5,,False,False,False,False,True,"cake, candle, brown"
Red Candle Cake,0.5,0.5,,False,False,False,False,True,"cake, candle, red"
Orange Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, orange, cake"
Yellow Candle Cake,0.5,0.5,,False,False,False,False,True,"yellow, cake, candle"
Lime Candle Cake,0.5,0.5,,False,False,False,False,True,"cake, candle, lime"
Green Candle Cake,0.5,0.5,,False,False,False,False,True,"green, cake, candle"
Cyan Candle Cake,0.5,0.5,,False,False,False,False,True,"cyan, cake, candle"
Light Blue Candle Cake,0.5,0.5,,False,False,False,False,True,"light, candle, blue, cake"
Blue Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, blue, cake"
Purple Candle Cake,0.5,0.5,,False,False,False,False,True,"purple, candle, cake"
Magenta Candle Cake,0.5,0.5,,False,False,False,False,True,"cake, candle, magenta"
Pink Candle Cake,0.5,0.5,,False,False,False,False,True,"pink, cake, candle"
Frogspawn,0.0,0.0,,False,False,False,False,False,frogspawn
Turtle Egg,0.5,0.5,,False,False,False,False,True,"turtle, egg"
Sniffer Egg,0.5,0.5,,False,False,False,False,True,"egg, sniffer"
Honey Block,0.0,0.0,,False,False,False,False,False,"honey, block"
Honeycomb Block,0.6,0.6,,True,False,False,False,False,"honeycomb, block"
Slime Block,0.0,0.0,,True,False,False,False,False,"block, slime"
Pearlescent Froglight,0.3,0.3,,True,False,False,False,True,"froglight, pearlescent"
Verdant Froglight,0.3,0.3,,True,False,False,False,True,"froglight, verdant"
Ochre Froglight,0.3,0.3,,True,False,False,False,True,"ochre, froglight"
Bone Block,2.0,2.0,Pickaxe,True,False,False,False,True,"block, bone"
Player Head,1.0,1.0,,False,False,False,False,True,"player, head"
Player Wall Head,1.0,1.0,,False,False,False,False,True,"player, head, wall"
Wither Skeleton Skull,1.0,1.0,,False,False,False,False,True,"skull, skeleton, wither"
Wither Skeleton Wall Skull,1.0,1.0,,False,False,False,False,True,"skull, skeleton, wall, wither"
Zombie Head,1.0,1.0,,False,False,False,False,True,"head, zombie"
Zombie Wall Head,1.0,1.0,,False,False,False,False,True,"head, zombie, wall"
Skeleton Skull,1.0,1.0,,False,False,False,False,True,"skeleton, skull"
Skeleton Wall Skull,1.0,1.0,,False,False,False,False,True,"skull, skeleton, wall"
Creeper Head,1.0,1.0,,False,False,False,False,True,"creeper, head"
Creeper Wall Head,1.0,1.0,,False,False,False,False,True,"creeper, head, wall"
Piglin Head,1.0,1.0,,False,False,False,False,True,"piglin, head"
Piglin Wall Head,1.0,1.0,,False,False,False,False,True,"piglin, head, wall"
Dragon Head,1.0,1.0,,False,False,False,False,True,"head, dragon"
Dragon Wall Head,1.0,1.0,,False,False,False,False,True,"head, dragon, wall"
Dragon Egg,9.0,3.0,,False,True,False,False,False,"egg, dragon"
Bookshelf,1.5,1.5,Axe,True,False,True,True,False,bookshelf
Chiseled Bookshelf,1.5,1.5,Axe,True,False,False,False,True,"chiseled, bookshelf"
Command Block,3600000.0,-1.0,,True,False,False,False,True,"block, command"
Chain Command Block,3600000.0,-1.0,,True,False,False,False,True,"command, block, chain"
Repeating Command Block,3600000.0,-1.0,,True,False,False,False,True,"block, command, repeating"
Structure Block,3600000.0,-1.0,,True,False,False,False,True,"structure, block"
Jigsaw Block,3600000.0,-1.0,,True,False,False,False,True,"block, jigsaw"
Structure Void,0.0,0.0,,False,False,False,False,False,"structure, void"
Barrier,3600000.8,-1.0,,True,False,False,False,False,barrier
Light,3600000.8,-1.0,,False,False,False,False,True,light
Bedrock,3600000.0,-1.0,,True,False,False,False,False,"rock, gray, block, bedrock, dark"
End Portal Frame,3600000.0,-1.0,,False,False,False,False,True,"portal, end, frame"
End Portal,3600000.0,-1.0,,False,False,False,False,False,"portal, end"
End Gateway,3600000.0,-1.0,,False,False,False,False,False,"end, gateway"
Nether Portal,0.0,-1.0,,False,False,False,False,True,"portal, nether"
Monster Spawner,5.0,5.0,Pickaxe,True,False,False,False,False,"monster, spawner"
