Block Name,Blast Resistance,Hardness,Mining Tool,Can Suffocate,Obeys Gravity,Flammable,Catches Fire From Lava,Can Change Block State,Keywords
Dead Tube Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, coral, tube, block"
Dead Brain Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, brain, coral, block"
Dead Bubble Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"bubble, dead, coral, block"
Dead Fire Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, fire, coral, block"
Dead Horn Coral Block,6.0,1.5,Pickaxe,True,False,False,False,False,"dead, coral, horn, block"
Tube Coral,0.0,0.0,,False,False,False,False,True,"tube, coral"
Brain Coral,0.0,0.0,,False,False,False,False,True,"brain, coral"
Bubble Coral,0.0,0.0,,False,False,False,False,True,"bubble, coral"
Fire Coral,0.0,0.0,,False,False,False,False,True,"fire, coral"
Horn Coral,0.0,0.0,,False,False,False,False,True,"horn, coral"
Dead Tube Coral,0.0,0.0,,False,False,False,False,True,"dead, coral, tube"
Dead Brain Coral,0.0,0.0,,False,False,False,False,True,"dead, brain, coral"
Dead Bubble Coral,0.0,0.0,,False,False,False,False,True,"bubble, dead, coral"
Dead Fire Coral,0.0,0.0,,False,False,False,False,True,"dead, fire, coral"
Dead Horn Coral,0.0,0.0,,False,False,False,False,True,"dead, coral, horn"
Tube Coral Fan,0.0,0.0,,False,False,False,False,True,"tube, coral, fan"
Brain Coral Fan,0.0,0.0,,False,False,False,False,True,"brain, coral, fan"
Bubble Coral Fan,0.0,0.0,,False,False,False,False,True,"bubble, coral, fan"
Fire Coral Fan,0.0,0.0,,False,False,False,False,True,"fire, coral, fan"
Horn Coral Fan,0.0,0.0,,False,False,False,False,True,"horn, coral, fan"
Tube Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"wall, tube, coral, fan"
Brain Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"wall, brain, coral, fan"
Bubble Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"bubble, wall, coral, fan"
Fire Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"wall, fire, coral, fan"
Horn Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"wall, horn, coral, fan"
Dead Tube Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, tube, fan"
Dead Brain Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, brain, coral, fan"
Dead Bubble Coral Fan,0.0,0.0,,False,False,False,False,True,"bubble, dead, coral, fan"
Dead Fire Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, fire, coral, fan"
Dead Horn Coral Fan,0.0,0.0,,False,False,False,False,True,"dead, coral, horn, fan"
Dead Tube Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, tube, dead, fan, wall"
Dead Brain Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, dead, fan, wall, brain"
Dead Bubble Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, bubble, dead, fan, wall"
Dead Fire Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, fire, dead, fan, wall"
Dead Horn Coral Wall Fan,0.0,0.0,,False,False,False,False,True,"coral, dead, fan, wall, horn"
Torchflower Crop,0.0,0.0,,False,False,False,False,True,"crop, torchflower"
Torchflower,0.0,0.0,,False,False,True,True,False,torchflower
Pitcher Crop,0.0,0.0,,False,False,False,False,True,"pitcher, crop"
Pitcher Plant,0.0,0.0,,False,False,True,True,True,"plant, pitcher"
Wheat,0.0,0.0,,False,False,False,False,True,wheat
Hay Bale,0.5,0.5,Hoe,True,False,True,True,True,"hay, bale"
Beetroots,0.0,0.0,,False,False,False,False,True,beetroots
Carrots,0.0,0.0,,False,False,False,False,True,carrots
Potatoes,0.0,0.0,,False,False,False,False,True,potatoes
Pumpkin Stem,0.0,0.0,,False,False,False,False,True,"stem, pumpkin"
Attached Pumpkin Stem,0.0,0.0,,False,False,False,False,True,"attached, pumpkin, stem"
Pumpkin,1.0,1.0,Axe,True,False,False,False,False,pumpkin
Carved Pumpkin,1.0,1.0,Axe,True,False,False,False,True,"carved, pumpkin"
Jack O' Lantern,1.0,1.0,Axe,True,False,False,False,True,"lantern, o', jack"
Melon Stem,0.0,0.0,,False,False,False,False,True,"melon, stem"
Attached Melon Stem,0.0,0.0,,False,False,False,False,True,"melon, attached, stem"
Melon,1.0,1.0,Axe,True,False,False,False,False,melon
Cocoa,3.0,0.2,Axe,False,False,False,False,True,cocoa
Cake,0.5,0.5,,False,False,False,False,True,cake
Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, cake"
White Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, white, cake"
Light Gray Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, gray, light, cake"
Gray Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, gray, cake"
Black Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, black, cake"
Brown Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, brown, cake"
Red Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, red, cake"
Orange Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, orange, cake"
Yellow Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, yellow, cake"
Lime Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, lime, cake"
Green Candle Cake,0.5,0.5,,False,False,False,False,True,"green, candle, cake"
Cyan Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, cyan, cake"
Light Blue Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, blue, light, cake"
Blue Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, blue, cake"
Purple Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, cake, purple"
Magenta Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, magenta, cake"
Pink Candle Cake,0.5,0.5,,False,False,False,False,True,"candle, pink, cake"
Frogspawn,0.0,0.0,,False,False,False,False,False,frogspawn
Turtle Egg,0.5,0.5,,False,False,False,False,True,"turtle, egg"
Sniffer Egg,0.5,0.5,,False,False,False,False,True,"egg, sniffer"
Honey Block,0.0,0.0,,False,False,False,False,False,"block, honey"
Honeycomb Block,0.6,0.6,,True,False,False,False,False,"honeycomb, block"
Slime Block,0.0,0.0,,True,False,False,False,False,"block, slime"
Pearlescent Froglight,0.3,0.3,,True,False,False,False,True,"froglight, pearlescent"
Verdant Froglight,0.3,0.3,,True,False,False,False,True,"froglight, verdant"
Ochre Froglight,0.3,0.3,,True,False,False,False,True,"ochre, froglight"
Bone Block,2.0,2.0,Pickaxe,True,False,False,False,True,"block, bone"
Player Head,1.0,1.0,,False,False,False,False,True,"player, head"
Player Wall Head,1.0,1.0,,False,False,False,False,True,"wall, player, head"
Wither Skeleton Skull,1.0,1.0,,False,False,False,False,True,"skeleton, wither, skull"
Wither Skeleton Wall Skull,1.0,1.0,,False,False,False,False,True,"wall, skeleton, wither, skull"
Zombie Head,1.0,1.0,,False,False,False,False,True,"zombie, head"
Zombie Wall Head,1.0,1.0,,False,False,False,False,True,"wall, zombie, head"
Skeleton Skull,1.0,1.0,,False,False,False,False,True,"skeleton, skull"
Skeleton Wall Skull,1.0,1.0,,False,False,False,False,True,"wall, skeleton, skull"
Creeper Head,1.0,1.0,,False,False,False,False,True,"creeper, head"
Creeper Wall Head,1.0,1.0,,False,False,False,False,True,"wall, creeper, head"
Piglin Head,1.0,1.0,,False,False,False,False,True,"piglin, head"
Piglin Wall Head,1.0,1.0,,False,False,False,False,True,"wall, piglin, head"
Dragon Head,1.0,1.0,,False,False,False,False,True,"dragon, head"
Dragon Wall Head,1.0,1.0,,False,False,False,False,True,"dragon, wall, head"
Dragon Egg,9.0,3.0,,False,True,False,False,False,"dragon, egg"
Bookshelf,1.5,1.5,Axe,True,False,True,True,False,bookshelf
Chiseled Bookshelf,1.5,1.5,Axe,True,False,False,False,True,"chiseled, bookshelf"
Command Block,3600000.0,-1.0,,True,False,False,False,True,"command, block"
Chain Command Block,3600000.0,-1.0,,True,False,False,False,True,"command, chain, block"
Repeating Command Block,3600000.0,-1.0,,True,False,False,False,True,"command, repeating, block"
Structure Block,3600000.0,-1.0,,True,False,False,False,True,"block, structure"
Jigsaw Block,3600000.0,-1.0,,True,False,False,False,True,"block, jigsaw"
Structure Void,0.0,0.0,,False,False,False,False,False,"void, structure"
Barrier,3600000.8,-1.0,,True,False,False,False,False,barrier
Light,3600000.8,-1.0,,False,False,False,False,True,light
Bedrock,3600000.0,-1.0,,True,False,False,False,False,bedrock
End Portal Frame,3600000.0,-1.0,,False,False,False,False,True,"portal, end, frame"
End Portal,3600000.0,-1.0,,False,False,False,False,False,"portal, end"
End Gateway,3600000.0,-1.0,,False,False,False,False,False,"end, gateway"
Nether Portal,0.0,-1.0,,False,False,False,False,True,"portal, nether"
Monster Spawner,5.0,5.0,Pickaxe,True,False,False,False,False,"monster, spawner"
